    -0.0000001    -0.0000002    -0.0000005    -0.0000009    -0.0000012    -0.0000016    -0.0000018    -0.0000021    -0.0000022    -0.0000023    -0.0000022    -0.0000022    -0.0000021    -0.0000019    -0.0000018    -0.0000016    -0.0000015    -0.0000013    -0.0000012    -0.0000010    -0.0000009    -0.0000008    -0.0000007    -0.0000006    -0.0000005    -0.0000005    -0.0000004    -0.0000004    -0.0000003    -0.0000003    -0.0000002    -0.0000002    -0.0000002    -0.0000002    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000
    -0.0000010    -0.0000039    -0.0000083    -0.0000136    -0.0000191    -0.0000244    -0.0000289    -0.0000324    -0.0000346    -0.0000356    -0.0000355    -0.0000345    -0.0000329    -0.0000308    -0.0000284    -0.0000258    -0.0000233    -0.0000209    -0.0000186    -0.0000164    -0.0000145    -0.0000127    -0.0000112    -0.0000098    -0.0000086    -0.0000075    -0.0000066    -0.0000058    -0.0000051    -0.0000044    -0.0000039    -0.0000034    -0.0000030    -0.0000027    -0.0000024    -0.0000021    -0.0000019    -0.0000017    -0.0000015    -0.0000013    -0.0000012    -0.0000010    -0.0000009    -0.0000008    -0.0000007    -0.0000007    -0.0000006    -0.0000005    -0.0000005    -0.0000004    -0.0000004    -0.0000003    -0.0000003    -0.0000003    -0.0000002    -0.0000002    -0.0000002    -0.0000002    -0.0000002    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000001    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000    -0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000
    -0.0000049    -0.0000190    -0.0000404    -0.0000664    -0.0000939    -0.0001200    -0.0001425    -0.0001597    -0.0001711    -0.0001765    -0.0001765    -0.0001721    -0.0001642    -0.0001539    -0.0001422    -0.0001297    -0.0001172    -0.0001050    -0.0000935    -0.0000828    -0.0000731    -0.0000643    -0.0000564    -0.0000495    -0.0000434    -0.0000380    -0.0000333    -0.0000292    -0.0000256    -0.0000225    -0.0000198    -0.0000174    -0.0000154    -0.0000136    -0.0000120    -0.0000106    -0.0000094    -0.0000084    -0.0000075    -0.0000067    -0.0000059    -0.0000053    -0.0000047    -0.0000042    -0.0000038    -0.0000034    -0.0000030    -0.0000027    -0.0000024    -0.0000022    -0.0000020    -0.0000018    -0.0000016    -0.0000014    -0.0000012    -0.0000011    -0.0000010    -0.0000009    -0.0000008    -0.0000007    -0.0000006    -0.0000005    -0.0000004    -0.0000004    -0.0000003    -0.0000003    -0.0000002    -0.0000002    -0.0000001    -0.0000001    -0.0000001    -0.0000000    -0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000
    -0.0000148    -0.0000571    -0.0001215    -0.0002001    -0.0002837    -0.0003638    -0.0004334    -0.0004875    -0.0005239    -0.0005423    -0.0005442    -0.0005322    -0.0005093    -0.0004787    -0.0004432    -0.0004053    -0.0003668    -0.0003292    -0.0002935    -0.0002603    -0.0002300    -0.0002025    -0.0001779    -0.0001561    -0.0001369    -0.0001200    -0.0001052    -0.0000923    -0.0000810    -0.0000712    -0.0000626    -0.0000552    -0.0000487    -0.0000430    -0.0000380    -0.0000337    -0.0000299    -0.0000266    -0.0000236    -0.0000211    -0.0000188    -0.0000168    -0.0000150    -0.0000134    -0.0000120    -0.0000107    -0.0000096    -0.0000086    -0.0000077    -0.0000069    -0.0000062    -0.0000056    -0.0000050    -0.0000044    -0.0000040    -0.0000035    -0.0000031    -0.0000028    -0.0000024    -0.0000021    -0.0000019    -0.0000016    -0.0000014    -0.0000012    -0.0000010    -0.0000008    -0.0000007    -0.0000005    -0.0000004    -0.0000003    -0.0000002    -0.0000001    -0.0000000     0.0000000     0.0000001     0.0000001     0.0000001     0.0000002     0.0000002     0.0000002     0.0000002     0.0000002     0.0000002     0.0000002     0.0000002     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000000     0.0000000     0.0000000     0.0000000     0.0000000
    -0.0000338    -0.0001307    -0.0002788    -0.0004602    -0.0006547    -0.0008427    -0.0010077    -0.0011384    -0.0012286    -0.0012771    -0.0012869    -0.0012634    -0.0012135    -0.0011444    -0.0010628    -0.0009745    -0.0008842    -0.0007954    -0.0007105    -0.0006312    -0.0005584    -0.0004923    -0.0004331    -0.0003804    -0.0003338    -0.0002928    -0.0002568    -0.0002253    -0.0001979    -0.0001739    -0.0001531    -0.0001349    -0.0001190    -0.0001051    -0.0000930    -0.0000824    -0.0000731    -0.0000650    -0.0000578    -0.0000515    -0.0000459    -0.0000410    -0.0000367    -0.0000328    -0.0000293    -0.0000263    -0.0000235    -0.0000211    -0.0000189    -0.0000169    -0.0000152    -0.0000136    -0.0000121    -0.0000108    -0.0000097    -0.0000086    -0.0000076    -0.0000067    -0.0000059    -0.0000052    -0.0000045    -0.0000039    -0.0000034    -0.0000029    -0.0000024    -0.0000020    -0.0000016    -0.0000013    -0.0000010    -0.0000007    -0.0000005    -0.0000003    -0.0000001     0.0000000     0.0000002     0.0000003     0.0000003     0.0000004     0.0000004     0.0000004     0.0000005     0.0000004     0.0000004     0.0000004     0.0000004     0.0000004     0.0000003     0.0000003     0.0000003     0.0000002     0.0000002     0.0000002     0.0000002     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001     0.0000001
    -0.0000647    -0.0002510    -0.0005366    -0.0008884    -0.0012687    -0.0016399    -0.0019703    -0.0022367    -0.0024259    -0.0025344    -0.0025662    -0.0025311    -0.0024419    -0.0023123    -0.0021555    -0.0019831    -0.0018048    -0.0016279    -0.0014577    -0.0012977    -0.0011500    -0.0010155    -0.0008945    -0.0007865    -0.0006908    -0.0006064    -0.0005323    -0.0004674    -0.0004106    -0.0003610    -0.0003178    -0.0002801    -0.0002471    -0.0002184    -0.0001932    -0.0001712    -0.0001519    -0.0001350    -0.0001201    -0.0001070    -0.0000954    -0.0000852    -0.0000762    -0.0000681    -0.0000610    -0.0000546    -0.0000489    -0.0000438    -0.0000393    -0.0000352    -0.0000315    -0.0000282    -0.0000252    -0.0000225    -0.0000201    -0.0000178    -0.0000158    -0.0000140    -0.0000123    -0.0000108    -0.0000094    -0.0000081    -0.0000070    -0.0000059    -0.0000050    -0.0000041    -0.0000033    -0.0000026    -0.0000020    -0.0000015    -0.0000010    -0.0000006    -0.0000002     0.0000001     0.0000003     0.0000005     0.0000007     0.0000008     0.0000009     0.0000009     0.0000009     0.0000009     0.0000009     0.0000009     0.0000008     0.0000007     0.0000007     0.0000006     0.0000006     0.0000005     0.0000004     0.0000004     0.0000003     0.0000003     0.0000003     0.0000002     0.0000002     0.0000002     0.0000001     0.0000001
    -0.0001096    -0.0004258    -0.0009123    -0.0015156    -0.0021732    -0.0028224    -0.0034087    -0.0038908    -0.0042439    -0.0044588    -0.0045400    -0.0045020    -0.0043654    -0.0041533    -0.0038886    -0.0035920    -0.0032808    -0.0029686    -0.0026657    -0.0023790    -0.0021128    -0.0018693    -0.0016491    -0.0014520    -0.0012768    -0.0011219    -0.0009855    -0.0008659    -0.0007612    -0.0006696    -0.0005896    -0.0005198    -0.0004588    -0.0004054    -0.0003588    -0.0003180    -0.0002822    -0.0002508    -0.0002231    -0.0001988    -0.0001773    -0.0001583    -0.0001415    -0.0001265    -0.0001133    -0.0001014    -0.0000909    -0.0000814    -0.0000730    -0.0000654    -0.0000585    -0.0000524    -0.0000468    -0.0000418    -0.0000373    -0.0000331    -0.0000294    -0.0000260    -0.0000229    -0.0000200    -0.0000175    -0.0000151    -0.0000130    -0.0000110    -0.0000093    -0.0000077    -0.0000062    -0.0000049    -0.0000038    -0.0000027    -0.0000018    -0.0000011    -0.0000004     0.0000002     0.0000006     0.0000010     0.0000013     0.0000015     0.0000016     0.0000017     0.0000017     0.0000017     0.0000017     0.0000016     0.0000015     0.0000014     0.0000013     0.0000011     0.0000010     0.0000009     0.0000008     0.0000007     0.0000006     0.0000006     0.0000005     0.0000004     0.0000004     0.0000003     0.0000003     0.0000002
    -0.0001691    -0.0006580    -0.0014135    -0.0023568    -0.0033941    -0.0044305    -0.0053808    -0.0061786    -0.0067810    -0.0071689    -0.0073445    -0.0073267    -0.0071451    -0.0068345    -0.0064309    -0.0059674    -0.0054729    -0.0049705    -0.0044781    -0.0040080    -0.0035684    -0.0031640    -0.0027967    -0.0024664    -0.0021717    -0.0019104    -0.0016798    -0.0014771    -0.0012993    -0.0011436    -0.0010074    -0.0008884    -0.0007844    -0.0006934    -0.0006137    -0.0005440    -0.0004828    -0.0004290    -0.0003818    -0.0003401    -0.0003033    -0.0002708    -0.0002420    -0.0002165    -0.0001938    -0.0001735    -0.0001555    -0.0001393    -0.0001248    -0.0001118    -0.0001001    -0.0000896    -0.0000801    -0.0000715    -0.0000637    -0.0000567    -0.0000503    -0.0000444    -0.0000391    -0.0000343    -0.0000299    -0.0000259    -0.0000222    -0.0000189    -0.0000159    -0.0000131    -0.0000107    -0.0000084    -0.0000065    -0.0000047    -0.0000032    -0.0000018    -0.0000007     0.0000003     0.0000011     0.0000017     0.0000022     0.0000025     0.0000028     0.0000029     0.0000030     0.0000029     0.0000028     0.0000027     0.0000025     0.0000023     0.0000021     0.0000020     0.0000018     0.0000016     0.0000014     0.0000012     0.0000011     0.0000009     0.0000008     0.0000007     0.0000006     0.0000005     0.0000004     0.0000004
    -0.0002427    -0.0009457    -0.0020373    -0.0034093    -0.0049324    -0.0064726    -0.0079071    -0.0091369    -0.0100938    -0.0107428    -0.0110796    -0.0111250    -0.0109174    -0.0105050    -0.0099395    -0.0092704    -0.0085417    -0.0077903    -0.0070447    -0.0063261    -0.0056487    -0.0050212    -0.0044480    -0.0039299    -0.0034659    -0.0030530    -0.0026875    -0.0023654    -0.0020823    -0.0018339    -0.0016164    -0.0014260    -0.0012594    -0.0011136    -0.0009859    -0.0008740    -0.0007758    -0.0006895    -0.0006135    -0.0005466    -0.0004875    -0.0004353    -0.0003890    -0.0003479    -0.0003114    -0.0002789    -0.0002498    -0.0002239    -0.0002006    -0.0001797    -0.0001609    -0.0001440    -0.0001287    -0.0001149    -0.0001024    -0.0000911    -0.0000808    -0.0000714    -0.0000629    -0.0000551    -0.0000480    -0.0000416    -0.0000357    -0.0000303    -0.0000255    -0.0000211    -0.0000171    -0.0000136    -0.0000104    -0.0000076    -0.0000051    -0.0000029    -0.0000011     0.0000004     0.0000017     0.0000027     0.0000035     0.0000041     0.0000044     0.0000047     0.0000047     0.0000047     0.0000045     0.0000043     0.0000040     0.0000038     0.0000034     0.0000031     0.0000028     0.0000025     0.0000022     0.0000020     0.0000017     0.0000015     0.0000013     0.0000011     0.0000010     0.0000008     0.0000007     0.0000006
    -0.0003286    -0.0012827    -0.0027707    -0.0046540    -0.0067643    -0.0089246    -0.0109686    -0.0127575    -0.0141903    -0.0152092    -0.0157971    -0.0159726    -0.0157806    -0.0152826    -0.0145477    -0.0136449    -0.0126375    -0.0115798    -0.0105156    -0.0094782    -0.0084912    -0.0075697    -0.0067222    -0.0059521    -0.0052589    -0.0046396    -0.0040896    -0.0036033    -0.0031749    -0.0027984    -0.0024680    -0.0021784    -0.0019246    -0.0017023    -0.0015075    -0.0013366    -0.0011865    -0.0010546    -0.0009385    -0.0008362    -0.0007458    -0.0006659    -0.0005951    -0.0005323    -0.0004764    -0.0004266    -0.0003822    -0.0003424    -0.0003068    -0.0002749    -0.0002461    -0.0002202    -0.0001969    -0.0001757    -0.0001566    -0.0001393    -0.0001235    -0.0001092    -0.0000961    -0.0000843    -0.0000734    -0.0000636    -0.0000546    -0.0000464    -0.0000390    -0.0000323    -0.0000262    -0.0000208    -0.0000159    -0.0000116    -0.0000078    -0.0000045    -0.0000017     0.0000006     0.0000026     0.0000041     0.0000053     0.0000062     0.0000068     0.0000071     0.0000072     0.0000071     0.0000069     0.0000066     0.0000062     0.0000057     0.0000052     0.0000048     0.0000043     0.0000038     0.0000034     0.0000030     0.0000026     0.0000023     0.0000020     0.0000017     0.0000015     0.0000013     0.0000011     0.0000009
